timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1524434585.667762,0.008558,0.180385,2.060168,-0.004060,0.070789,-0.006209,0.008419,-0.179408,-0.983738,0.007648,0.021877,0.012013,20.135742,-24.410595,-50.257812,,,,,,,
1524434585.687782,0.009842,0.180370,2.059828,0.002449,0.066521,-0.017889,0.009682,-0.179394,-0.983730,-0.006279,0.017849,0.018001,19.407166,-22.575787,-49.343323,,,,,,,
1524434585.707801,0.011594,0.180732,2.059603,0.026960,0.088840,-0.010263,0.011405,-0.179750,-0.983646,-0.021399,0.003709,0.030063,20.115250,-21.471024,-48.512878,,,,,,,
1524434585.727851,0.013268,0.181513,2.059358,0.050444,0.075030,-0.011171,0.013050,-0.180518,-0.983485,0.018765,-0.004800,0.020442,20.843262,-21.391144,-47.754333,,,,,,,
1524434585.747871,0.014674,0.182695,2.059289,0.054588,0.072923,0.002713,0.014429,-0.181681,-0.983252,0.005895,-0.030859,0.037359,21.056000,-21.483047,-47.656616,,,,,,,
1524434585.767890,0.016337,0.183016,2.059665,-0.010738,0.085699,0.025722,0.016064,-0.181996,-0.983168,-0.019039,-0.042079,-0.010271,21.580734,-21.343231,-48.341736,,,,,,,
1524434585.787910,0.017640,0.181568,2.059937,-0.100273,0.051679,0.004868,0.017349,-0.180572,-0.983408,0.024201,-0.015793,-0.054861,22.476685,-21.243961,-49.115967,,,,,,,
1524434585.807929,0.018703,0.179926,2.059970,-0.056444,0.067608,0.000899,0.018400,-0.178957,-0.983685,-0.005415,-0.005354,0.060665,22.989304,-22.109119,-50.273682,,,,,,,
1524434585.827949,0.020960,0.178727,2.060267,-0.090679,0.143058,0.016656,0.020625,-0.177777,-0.983855,-0.048518,-0.001056,-0.033220,22.446060,-23.004864,-51.246887,,,,,,,
1524434585.847968,0.023216,0.177617,2.060357,-0.002980,0.082473,-0.006202,0.022849,-0.176685,-0.984002,0.027887,0.052493,0.069238,21.975098,-24.000198,-51.671082,,,,,,,
1524434585.867988,0.024755,0.178832,2.060182,0.077028,0.082482,0.001798,0.024358,-0.177880,-0.983750,0.012522,0.021630,0.077668,20.487823,-24.194229,-50.705872,,,,,,,
1524434585.888007,0.026012,0.180393,2.060450,0.087519,0.041070,0.017857,0.025587,-0.179416,-0.983440,0.008898,-0.016934,0.037411,20.644730,-23.088436,-49.805603,,,,,,,
1524434585.908057,0.026112,0.181774,2.060464,0.043912,-0.012077,-0.006951,0.025678,-0.180775,-0.983189,0.048815,-0.003597,-0.018306,21.297302,-22.525280,-48.847473,,,,,,,
1524434585.928077,0.025557,0.182692,2.060292,0.073717,-0.034377,0.000711,0.025129,-0.181678,-0.983037,0.007784,0.001716,0.045384,22.002350,-22.060562,-48.244873,,,,,,,
1524434585.948096,0.025272,0.185193,2.060626,0.157843,0.004967,0.030055,0.024837,-0.184136,-0.982587,-0.026073,0.030160,0.092511,22.198624,-22.881458,-48.584045,,,,,,,
1524434585.968116,0.025586,0.188667,2.061042,0.167541,0.016638,0.021594,0.025129,-0.187549,-0.981933,-0.009000,0.011387,-0.000015,21.782288,-22.751698,-48.890747,,,,,,,
1524434585.988136,0.025384,0.191500,2.061218,0.131281,-0.019490,0.012823,0.024917,-0.190332,-0.981403,0.017716,0.024454,-0.027081,22.509995,-22.984100,-49.834106,,,,,,,
1524434586.008155,0.024545,0.194031,2.061842,0.128823,-0.043881,0.045848,0.024082,-0.192816,-0.980939,-0.005314,0.004416,0.053891,23.384918,-23.781372,-50.893311,,,,,,,
1524434586.028175,0.023282,0.196457,2.063115,0.101830,-0.057649,0.077642,0.022832,-0.195196,-0.980498,0.003169,-0.015940,0.021316,22.550842,-24.327618,-51.440857,,,,,,,
1524434586.048194,0.021342,0.198040,2.064971,0.067449,-0.091620,0.097662,0.020923,-0.196748,-0.980230,0.009426,-0.003355,-0.018946,22.071686,-25.271194,-51.738525,,,,,,,
1524434586.068214,0.019249,0.199564,2.066917,0.081322,-0.069307,0.100953,0.018866,-0.198242,-0.979971,-0.009100,0.007690,0.033530,19.937531,-24.791447,-50.839111,,,,,,,
1524434586.088233,0.018257,0.201332,2.069190,0.086600,-0.015113,0.113779,0.017887,-0.199975,-0.979637,-0.037770,0.008965,0.014458,20.150818,-23.399551,-49.576233,,,,,,,
1524434586.108283,0.017338,0.202969,2.070872,0.077432,-0.043862,0.061490,0.016981,-0.201578,-0.979325,0.029253,0.008997,-0.013305,20.386536,-22.885288,-48.577820,,,,,,,
1524434586.128303,0.016102,0.204411,2.071662,0.063768,-0.048141,0.036883,0.015766,-0.202991,-0.979053,0.025402,-0.009808,-0.001064,20.737259,-22.072975,-47.669495,,,,,,,
1524434586.148322,0.015464,0.205613,2.072848,0.059249,-0.009858,0.068828,0.015138,-0.204167,-0.978819,-0.030015,-0.013423,0.014204,20.903870,-22.313110,-47.667358,,,,,,,
1524434586.168342,0.014952,0.206904,2.074169,0.066793,-0.015179,0.060352,0.014633,-0.205431,-0.978562,0.006851,-0.020689,0.032502,21.694077,-21.470207,-47.968323,,,,,,,
1524434586.188361,0.014312,0.208249,2.074963,0.072395,-0.030091,0.029480,0.014002,-0.206747,-0.978294,0.026434,-0.019312,0.021888,22.164886,-21.732410,-49.169128,,,,,,,
1524434586.208381,0.013679,0.209985,2.075507,0.099092,-0.024779,0.029660,0.013378,-0.208446,-0.977942,0.009068,-0.023915,0.028678,22.486862,-22.825439,-49.817017,,,,,,,
1524434586.228400,0.013092,0.212151,2.076295,0.113883,-0.017319,0.047879,0.012798,-0.210563,-0.977496,-0.014675,-0.010201,0.020023,21.544434,-22.982414,-50.459351,,,,,,,
1524434586.248420,0.012401,0.214650,2.077039,0.124746,-0.032219,0.025569,0.012116,-0.213005,-0.976976,0.028320,0.004082,0.023332,20.774658,-24.455746,-50.849121,,,,,,,
1524434586.268440,0.011604,0.216752,2.077346,0.092776,-0.030102,0.018958,0.011333,-0.215058,-0.976535,0.002797,-0.007552,0.015155,19.560150,-23.697998,-49.680176,,,,,,,
1524434586.288490,0.011297,0.218185,2.077780,0.056548,-0.015238,0.012319,0.011029,-0.216458,-0.976229,-0.011608,-0.006335,0.008135,19.740509,-22.844433,-48.757019,,,,,,,
1524434586.308499,0.010602,0.219333,2.077524,0.063242,-0.053528,-0.023875,0.010348,-0.217578,-0.975988,0.038282,-0.013272,0.020742,20.455780,-22.385601,-47.828125,,,,,,,
1524434586.328519,0.009460,0.220732,2.077292,0.071557,-0.058808,0.000696,0.009231,-0.218944,-0.975693,-0.002273,0.005870,0.009690,20.750977,-22.032764,-47.570068,,,,,,,
1524434586.348538,0.007934,0.222754,2.077504,0.132301,-0.084289,0.010697,0.007738,-0.220917,-0.975262,0.012007,0.034744,0.045620,21.192078,-23.012383,-47.610718,,,,,,,
1524434586.368558,0.006152,0.226171,2.077880,0.186633,-0.078963,0.024920,0.005995,-0.224247,-0.974513,-0.006544,0.031056,0.050228,21.022919,-22.557987,-48.199707,,,,,,,
1524434586.388577,0.004551,0.229745,2.078352,0.166425,-0.077911,0.016257,0.004431,-0.227729,-0.973714,0.012460,-0.004373,0.003087,21.892181,-23.001064,-49.344116,,,,,,,
1524434586.408597,0.002780,0.232087,2.078647,0.084149,-0.076838,0.023164,0.002706,-0.230009,-0.973184,-0.004155,-0.024370,-0.035071,22.342392,-23.533825,-50.238708,,,,,,,
1524434586.428616,0.001894,0.233138,2.079378,0.047757,-0.015203,0.039972,0.001843,-0.231031,-0.972944,-0.039197,-0.003069,-0.001757,21.183167,-24.275246,-50.809937,,,,,,,
1524434586.448636,0.001766,0.234645,2.079883,0.093940,-0.000366,0.011505,0.001717,-0.232497,-0.972595,0.003501,0.014587,0.061066,20.235397,-25.352131,-50.899719,,,,,,,
1524434586.468655,0.001456,0.236865,2.079778,0.105841,-0.017391,-0.007600,0.001415,-0.234656,-0.972077,0.010853,0.010230,0.013428,19.481644,-24.474812,-49.633484,,,,,,,
1524434586.488705,0.001151,0.238424,2.079861,0.065138,-0.014181,0.007047,0.001118,-0.236171,-0.971710,-0.014302,-0.001149,-0.029724,19.799362,-23.710155,-48.611694,,,,,,,
1524434586.508725,0.000779,0.240157,2.079918,0.104722,-0.019505,-0.002279,0.000756,-0.237855,-0.971300,0.018607,0.013139,0.062822,20.431671,-23.037540,-47.857422,,,,,,,
1524434586.528744,-0.000010,0.242550,2.079813,0.118636,-0.053512,-0.009645,-0.000010,-0.240179,-0.970728,0.022288,0.025106,0.017420,20.568680,-22.790405,-47.558899,,,,,,,
1524434586.548764,-0.001422,0.244676,2.079568,0.105827,-0.079011,-0.012929,-0.001380,-0.242242,-0.970215,0.008093,0.040444,-0.031006,20.751373,-23.373848,-47.347717,,,,,,,
1524434586.568784,-0.002855,0.247052,2.079122,0.124161,-0.075846,-0.033058,-0.002769,-0.244546,-0.969633,0.008903,0.038202,0.021559,21.598892,-22.910595,-47.357666,,,,,,,
1524434586.588803,-0.004052,0.249088,2.077969,0.079655,-0.075893,-0.070662,-0.003927,-0.246520,-0.969129,0.014929,-0.002000,0.013380,21.621231,-22.968189,-48.637939,,,,,,,
1524434586.608823,-0.005299,0.249974,2.075966,0.030844,-0.091874,-0.106164,-0.005134,-0.247379,-0.968905,0.027717,-0.007931,-0.014570,21.535614,-23.765266,-49.663635,,,,,,,
1524434586.628842,-0.006402,0.250894,2.073612,0.067268,-0.083391,-0.118709,-0.006202,-0.248270,-0.968670,0.007483,0.008021,0.050839,20.891357,-24.033630,-50.201965,,,,,,,
1524434586.648862,-0.007407,0.252355,2.071223,0.071461,-0.074882,-0.109088,-0.007172,-0.249685,-0.968300,0.000397,-0.019663,0.028786,19.777664,-24.919807,-50.202515,,,,,,,
1524434586.668881,-0.008020,0.253302,2.069261,0.036072,-0.038732,-0.088010,-0.007764,-0.250602,-0.968059,-0.024616,-0.036843,0.006816,18.896942,-23.798203,-48.727783,,,,,,,
1524434586.688931,-0.007670,0.254186,2.067647,0.053055,0.014405,-0.070842,-0.007423,-0.251458,-0.967839,-0.034569,-0.029701,0.048345,19.692245,-23.049652,-47.961426,,,,,,,
1524434586.708951,-0.006793,0.255508,2.066180,0.070130,0.026094,-0.068595,-0.006573,-0.252737,-0.967512,-0.009556,-0.022470,0.025114,19.996613,-23.162956,-47.603699,,,,,,,
1524434586.728970,-0.006167,0.256919,2.065232,0.073003,0.012326,-0.033402,-0.005964,-0.254101,-0.967159,-0.014132,0.006451,0.008449,19.916153,-23.195278,-47.313965,,,,,,,
1524434586.748990,-0.006302,0.258572,2.064710,0.091030,-0.023780,-0.023688,-0.006092,-0.255700,-0.966736,0.015690,0.018273,0.020844,20.184357,-23.449291,-47.531128,,,,,,,
1524434586.769009,-0.006777,0.260566,2.064028,0.096532,-0.033369,-0.042836,-0.006548,-0.257628,-0.966222,0.018252,0.003142,0.021657,21.772964,-23.523205,-48.189697,,,,,,,
1524434586.789029,-0.007313,0.262113,2.063091,0.065610,-0.040809,-0.048374,-0.007063,-0.259122,-0.965818,0.000029,-0.009234,-0.016375,21.856873,-23.922657,-49.339783,,,,,,,
1524434586.809048,-0.007951,0.263210,2.062053,0.054977,-0.045066,-0.053775,-0.007677,-0.260182,-0.965529,0.008364,-0.001583,0.011458,21.440964,-25.017040,-50.353088,,,,,,,
1524434586.829068,-0.008341,0.264514,2.061009,0.070932,-0.028057,-0.045141,-0.008051,-0.261440,-0.965186,-0.006750,0.010662,0.036414,21.239761,-25.942520,-50.751648,,,,,,,
1524434586.849087,-0.008807,0.265509,2.059905,0.033700,-0.045073,-0.062446,-0.008498,-0.262400,-0.964921,0.013992,0.017787,-0.024016,19.341522,-26.073792,-50.424133,,,,,,,
1524434586.869138,-0.009020,0.266310,2.058482,0.048748,-0.012153,-0.069805,-0.008701,-0.263174,-0.964709,-0.009472,0.033269,0.038195,18.756699,-25.034634,-49.018372,,,,,,,
1524434586.889157,-0.008447,0.267486,2.057034,0.056268,0.015467,-0.071887,-0.008146,-0.264308,-0.964404,-0.023531,0.012339,0.033678,19.547501,-24.422520,-48.081665,,,,,,,
1524434586.909177,-0.007882,0.268347,2.055364,0.041434,0.003763,-0.085842,-0.007600,-0.265138,-0.964180,-0.001464,-0.010634,0.003059,20.002579,-23.787327,-47.554810,,,,,,,
1524434586.929196,-0.007183,0.269362,2.053706,0.054162,0.015461,-0.075098,-0.006923,-0.266116,-0.963916,-0.005421,-0.012067,0.032199,20.342316,-24.031612,-47.071350,,,,,,,
1524434586.949216,-0.006721,0.270003,2.052060,0.022139,-0.005788,-0.078511,-0.006478,-0.266734,-0.963748,0.016869,0.002772,-0.018277,20.318085,-24.288368,-46.756714,,,,,,,
1524434586.969235,-0.006264,0.270902,2.050569,0.064810,0.006968,-0.072895,-0.006035,-0.267600,-0.963511,-0.007820,0.028373,0.046869,20.790802,-23.641655,-47.583069,,,,,,,
1524434586.989255,-0.005606,0.272614,2.048824,0.086305,0.003758,-0.088738,-0.005398,-0.269250,-0.963055,0.005048,-0.003928,0.033108,21.078461,-24.187843,-48.511963,,,,,,,
1524434587.009274,-0.004853,0.273844,2.047249,0.050865,0.027163,-0.063396,-0.004672,-0.270434,-0.962727,-0.026410,-0.034543,0.007389,21.596466,-24.544353,-49.312317,,,,,,,
1524434587.029294,-0.003397,0.275038,2.046363,0.064465,0.082449,-0.025999,-0.003269,-0.271584,-0.962409,-0.050442,-0.014900,0.048621,20.950775,-25.436302,-49.597534,,,,,,,
1524434587.049313,-0.001412,0.276144,2.046201,0.046077,0.095235,0.001589,-0.001359,-0.272648,-0.962112,-0.017898,-0.008984,-0.001709,19.309464,-25.677441,-49.156372,,,,,,,
1524434587.069363,0.000356,0.276932,2.046444,0.044871,0.089939,0.016503,0.000342,-0.273406,-0.961898,0.008233,0.018508,0.014450,18.994934,-24.363037,-47.979858,,,,,,,
1524434587.089383,0.002181,0.278014,2.046846,0.049115,0.101630,0.020795,0.002097,-0.274447,-0.961600,-0.004859,0.007998,0.023108,19.960754,-24.041775,-47.255920,,,,,,,
1524434587.109402,0.003691,0.278858,2.047199,0.048082,0.070815,0.013327,0.003549,-0.275258,-0.961363,0.013724,-0.011500,0.012434,19.782669,-23.846619,-46.397888,,,,,,,
1524434587.129422,0.004541,0.280364,2.047245,0.090913,0.031486,-0.004504,0.004363,-0.276705,-0.960944,0.032471,-0.017820,0.039314,20.504684,-24.501484,-46.590271,,,,,,,
1524434587.149441,0.004873,0.282405,2.046982,0.106994,0.002791,-0.015054,0.004680,-0.278666,-0.960376,0.022648,-0.038823,0.010379,21.464233,-24.096287,-46.756348,,,,,,,
1524434587.169461,0.004822,0.284484,2.046592,0.100633,-0.001469,-0.020426,0.004628,-0.280662,-0.959795,0.013118,-0.042763,0.012667,22.001633,-24.171253,-47.992310,,,,,,,
1524434587.189481,0.005317,0.286048,2.045887,0.055984,0.018693,-0.039912,0.005101,-0.282163,-0.959352,-0.007360,-0.039187,0.008593,21.820068,-25.099945,-49.067139,,,,,,,
1524434587.209500,0.005630,0.286306,2.044992,-0.005881,-0.017441,-0.050987,0.005401,-0.282410,-0.959278,0.009156,-0.022460,-0.025372,21.437302,-26.266891,-49.875977,,,,,,,
1524434587.229520,0.004966,0.286580,2.043488,0.036019,-0.071662,-0.085879,0.004764,-0.282673,-0.959204,0.052838,0.049931,0.040594,21.453384,-26.782661,-50.004883,,,,,,,
1524434587.249570,0.003850,0.288147,2.041171,0.089706,-0.104643,-0.122821,0.003691,-0.284176,-0.958764,0.035631,0.071331,0.020807,19.781525,-26.103741,-48.933411,,,,,,,
1524434587.269589,0.002559,0.289872,2.038717,0.077832,-0.080187,-0.105848,0.002452,-0.285830,-0.958277,-0.022731,0.049914,-0.002707,19.410355,-25.290741,-48.137207,,,,,,,
1524434587.289609,0.002111,0.290993,2.036939,0.026330,-0.028089,-0.072088,0.002022,-0.286904,-0.957957,-0.047508,0.016518,0.009989,20.128876,-24.865555,-47.104309,,,,,,,
1524434587.309633,0.002465,0.290911,2.035894,-0.012353,0.021881,-0.039307,0.002361,-0.286825,-0.957979,-0.044949,0.022085,0.021609,21.015442,-24.418903,-46.573914,,,,,,,
1524434587.329653,0.003049,0.290983,2.035274,0.022741,0.017653,-0.024149,0.002921,-0.286894,-0.957957,-0.005546,0.029066,0.023189,21.174316,-25.278873,-46.642944,,,,,,,
1524434587.349672,0.003411,0.292210,2.034787,0.081433,0.008095,-0.021622,0.003266,-0.288069,-0.957604,0.010604,0.027617,0.036308,21.577850,-24.312786,-47.245117,,,,,,,
1524434587.369691,0.003809,0.293904,2.034356,0.073954,0.030405,-0.018474,0.003646,-0.289691,-0.957113,-0.003020,-0.011303,0.023916,22.528900,-24.620399,-47.524963,,,,,,,
1524434587.389710,0.004723,0.295181,2.034040,0.066453,0.042097,-0.014262,0.004519,-0.290913,-0.956738,-0.022967,-0.018520,0.031857,22.379395,-25.384701,-48.690308,,,,,,,
1524434587.409730,0.005496,0.296992,2.033714,0.112367,0.027222,-0.016084,0.005256,-0.292646,-0.956206,0.020486,-0.023959,0.047454,22.024017,-26.008434,-48.921936,,,,,,,
1524434587.429749,0.006005,0.299734,2.033201,0.142357,-0.001478,-0.029738,0.005738,-0.295266,-0.955397,0.011383,-0.041343,0.037093,20.940659,-27.269268,-49.251770,,,,,,,
1524434587.449800,0.005417,0.302388,2.032392,0.132839,-0.054616,-0.045789,0.005171,-0.297801,-0.954614,0.051867,-0.039541,-0.008491,19.139359,-26.176685,-48.339844,,,,,,,
1524434587.469820,0.004964,0.305204,2.031409,0.134934,-0.018487,-0.037249,0.004734,-0.300488,-0.953773,-0.016362,-0.019870,0.025276,20.076950,-25.620155,-47.453796,,,,,,,
1524434587.489840,0.005269,0.307023,2.031214,0.071630,0.034685,0.002827,0.005023,-0.302223,-0.953224,-0.053668,-0.023308,-0.020470,20.296875,-25.740849,-46.541443,,,,,,,
1524434587.509858,0.006369,0.307726,2.031503,0.010682,0.066569,0.016273,0.006070,-0.302892,-0.953005,-0.013837,0.005651,-0.011854,20.665695,-25.111767,-46.237671,,,,,,,
1524434587.529878,0.007679,0.307905,2.031832,0.018154,0.065506,0.016323,0.007318,-0.303062,-0.952942,-0.007806,0.041649,0.032639,21.590012,-25.178772,-46.527405,,,,,,,
1524434587.549897,0.008653,0.308891,2.032069,0.063013,0.044255,0.012362,0.008244,-0.304002,-0.952635,0.009411,0.039293,0.027891,21.829483,-25.092155,-47.141968,,,,,,,
1524434587.569917,0.009088,0.310389,2.032208,0.076940,0.015562,0.003929,0.008653,-0.305429,-0.952175,0.018843,0.033685,0.005230,22.543167,-25.795830,-47.996582,,,,,,,
1524434587.589936,0.009399,0.312067,2.032241,0.078059,0.018742,-0.001393,0.008945,-0.307026,-0.951658,0.009915,0.020039,0.025984,22.858337,-26.818607,-49.068115,,,,,,,
1524434587.609957,0.009833,0.313519,2.032276,0.071628,0.031495,0.002827,0.009354,-0.308408,-0.951208,-0.005921,-0.007404,0.016470,21.843536,-27.935307,-49.579651,,,,,,,
1524434587.630007,0.010726,0.314956,2.032307,0.073791,0.049552,0.001776,0.010198,-0.309775,-0.950755,-0.014180,-0.030969,0.023600,20.478531,-28.860916,-49.506836,,,,,,,
1524434587.650026,0.011836,0.316497,2.032156,0.083517,0.051661,-0.010949,0.011248,-0.311239,-0.950264,0.003508,-0.043360,0.027520,20.101700,-27.709503,-48.566772,,,,,,,
1524434587.670045,0.012656,0.317963,2.031696,0.064445,0.025079,-0.030263,0.012022,-0.312632,-0.949798,0.020083,-0.036519,-0.004060,20.120163,-27.039703,-47.646484,,,,,,,
1524434587.690064,0.013327,0.319257,2.031030,0.075096,0.028270,-0.026994,0.012653,-0.313861,-0.949384,-0.002110,-0.002286,0.025220,20.392883,-26.667969,-46.921387,,,,,,,
1524434587.710084,0.014499,0.320527,2.030662,0.051462,0.073976,-0.005836,0.013760,-0.315067,-0.948969,-0.021969,-0.004574,-0.008718,21.694687,-26.338257,-46.573120,,,,,,,
1524434587.730103,0.016425,0.321457,2.030772,0.048201,0.112234,0.004801,0.015583,-0.315949,-0.948648,-0.029209,-0.011032,0.036462,21.732300,-26.994133,-46.669983,,,,,,,
1524434587.750124,0.018449,0.322436,2.030580,0.045178,0.081399,-0.018669,0.017497,-0.316878,-0.948304,0.014577,-0.033205,0.032121,22.472321,-26.400063,-47.255432,,,,,,,
1524434587.770143,0.019387,0.323445,2.029682,0.065651,0.000622,-0.048374,0.018380,-0.317835,-0.947967,0.055548,-0.009863,0.020019,23.557388,-27.374214,-48.134827,,,,,,,
1524434587.790163,0.018510,0.325023,2.028679,0.078345,-0.097108,-0.046157,0.017540,-0.319331,-0.947480,0.059593,0.005137,-0.001693,22.795792,-28.547258,-48.640442,,,,,,,
1524434587.810183,0.016670,0.327054,2.027417,0.124405,-0.109878,-0.063966,0.015785,-0.321255,-0.946861,0.027992,0.048550,0.055885,21.999084,-28.991793,-48.891724,,,,,,,
1524434587.830232,0.015634,0.330244,2.025911,0.165035,-0.050386,-0.063693,0.014789,-0.324273,-0.945847,-0.031039,0.017480,0.035554,20.551910,-29.218746,-48.395874,,,,,,,
1524434587.850251,0.015942,0.333268,2.024768,0.138186,0.030383,-0.037227,0.015064,-0.327133,-0.944858,-0.063968,-0.024460,0.022036,20.160980,-27.527729,-47.189392,,,,,,,
1524434587.870271,0.017373,0.335095,2.024513,0.074815,0.082496,0.010309,0.016406,-0.328859,-0.944236,-0.048083,-0.035307,-0.001153,20.361908,-26.974831,-46.417664,,,,,,,
1524434587.890290,0.019585,0.336178,2.024995,0.045858,0.145202,0.031431,0.018487,-0.329881,-0.943841,-0.027139,-0.019408,0.006905,21.461487,-26.576443,-45.580933,,,,,,,
1524434587.910311,0.022751,0.336564,2.025939,0.006270,0.184525,0.045020,0.021473,-0.330246,-0.943650,-0.042179,-0.021728,-0.021911,21.200790,-27.120804,-45.451904,,,,,,,
1524434587.930330,0.026241,0.337458,2.026723,0.064067,0.194068,0.030487,0.024759,-0.331089,-0.943274,-0.006189,0.010411,0.076773,21.684799,-27.245548,-45.499512,,,,,,,
1524434587.950350,0.029982,0.338879,2.027034,0.062132,0.183416,0.007025,0.028273,-0.332430,-0.942703,-0.000868,-0.012952,0.015655,22.438568,-27.160995,-46.313049,,,,,,,
1524434587.970368,0.033087,0.340328,2.026470,0.082775,0.118555,-0.039733,0.031184,-0.333797,-0.942128,0.057744,0.020534,0.045324,23.554367,-28.284058,-47.418518,,,,,,,
1524434587.990388,0.034929,0.341988,2.025399,0.090243,0.054803,-0.046077,0.032900,-0.335361,-0.941514,0.046980,-0.007199,0.002397,23.682861,-29.341150,-48.079346,,,,,,,
1524434588.010438,0.035668,0.344305,2.024763,0.126247,0.018723,-0.017057,0.033568,-0.337542,-0.940711,0.019075,0.024874,0.028327,22.827301,-30.191954,-48.680359,,,,,,,
1524434588.030457,0.036008,0.346555,2.024445,0.102673,0.009172,-0.008688,0.033859,-0.339660,-0.939938,0.001831,0.008621,-0.024173,21.974365,-30.754244,-48.250000,,,,,,,
1524434588.050478,0.036616,0.348456,2.024139,0.096321,0.034663,-0.011929,0.034408,-0.341447,-0.939270,-0.010955,-0.019027,0.039307,21.462341,-29.413349,-47.187134,,,,,,,
1524434588.070498,0.037241,0.350656,2.023759,0.121978,0.010222,-0.018151,0.034967,-0.343514,-0.938495,0.008322,-0.006507,0.041233,21.187225,-29.044588,-46.439331,,,,,,,
1524434588.090517,0.036916,0.353249,2.023068,0.139165,-0.048228,-0.036155,0.034629,-0.345948,-0.937614,0.041482,-0.005310,0.031699,21.773743,-28.840656,-45.693542,,,,,,,
1524434588.110537,0.035907,0.355682,2.022378,0.110173,-0.050330,-0.018230,0.033652,-0.348230,-0.936804,0.004586,-0.003912,-0.022287,22.227295,-28.828798,-45.583191,,,,,,,
1524434588.130555,0.035595,0.357916,2.022122,0.112231,-0.003572,-0.004360,0.033333,-0.350323,-0.936035,-0.032737,-0.004978,0.007720,22.191208,-28.637598,-46.055298,,,,,,,
1524434588.150575,0.035794,0.359518,2.021776,0.056812,-0.000399,-0.015392,0.033499,-0.351823,-0.935466,-0.006902,-0.009170,0.003627,23.817932,-28.935623,-46.636658,,,,,,,
1524434588.170594,0.035767,0.360058,2.021654,0.023532,-0.000372,0.004635,0.033467,-0.352329,-0.935277,-0.011265,0.018466,-0.008830,24.033737,-29.037886,-47.772339,,,,,,,
1524434588.190614,0.035637,0.360877,2.021810,0.054467,-0.007805,0.006975,0.033335,-0.353095,-0.934993,0.004721,0.031577,0.040919,23.469940,-30.400137,-48.592957,,,,,,,
1524434588.210665,0.035516,0.362307,2.021906,0.077996,0.002813,0.003936,0.033203,-0.354433,-0.934491,0.002670,0.008241,0.044751,22.638245,-31.112700,-48.617493,,,,,,,
1524434588.230684,0.035756,0.363639,2.021867,0.053496,0.021931,-0.000493,0.033411,-0.355677,-0.934011,-0.010919,-0.007085,0.003057,21.651764,-31.026373,-47.385681,,,,,,,
1524434588.250704,0.036199,0.364566,2.021712,0.045018,0.017673,-0.008011,0.033812,-0.356544,-0.933666,0.002565,0.001289,-0.011494,21.003555,-29.260729,-46.454590,,,,,,,
1524434588.270722,0.036541,0.365573,2.021491,0.065290,0.014489,-0.006809,0.034119,-0.357484,-0.933295,0.003113,0.012529,0.014426,20.924622,-28.571650,-45.472656,,,,,,,
